"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","X101","X102","X103","X104","X105","X106","X107","X108","X109","X110","X111","X112","X113","X114","X115","X116","X117","X118","X119","X120","X121","X122","X123","X124","X125","X126","X127","X128","X129","X130","X131","X132","X133","X134","X135","X136","X137","X138","X139","X140","X141","X142","X143","X144","X145","X146","X147","X148","X149","X150"
14.222,13.454,17.257,17.779,16.268,13.372,19.665,20.072,17.379,17.056,20.791,20.6,16.773,20.18,22.904,22.14,17.371,22.805,24.488,23.053,17.673,19.475,20.546,19.205,19.024,21.659,22.482,20.665,19.759,22.196,22.521,19.764,21.383,22.891,22.458,19.097,20.501,20.613,19.228,17.346,18.114,18.431,16.774,13.829,16.473,17.593,16.952,15.312,15.736,16.294,15.125,12.71,14.805,15.24,14.347,14.334,15.685,16.077,14.933,14.809,15.149,14.836,14.141,16.28,17.314,16.328,17.909,17.5,16.613,14.246,15.177,15.608,15.636,12.892,14.731,14.298,14.437,12.015,13.751,13.364,13.613,12.802,12.714,13.335,13.562,12.47,12.134,12.163,11.567,12.818,12.167,13.494,12.256,13.764,12.315,13.382,10.93,13.937,13.833,14.034,14.59,15.585,15.675,15.446,16.11,16.881,17.065,15.174,17.601,17.723,17.683,16.804,16.534,16.695,16.355,14.364,17.17,17.151,16.81,16.324,17.629,16.873,15.818,13.728,15.127,13.444,13.201,14.12,14.369,13.815,13.678,12.743,13.446,13.529,13.12,14.202,12.988,10.796,13.277,14.244,13.654,13.267,11.87,12.32,12.644,12.71,12.822,13.85,12.602,10.865
11.404,11.366,14.777,18.061,18.208,14.127,14.793,19.472,20.778,19.154,14.861,17.949,20.657,20.405,18.108,17.84,20.426,21.854,20.424,18.935,23.218,24.777,24.348,22.137,21.296,24.13,24.344,23.048,17.114,22.347,23.236,22.747,21.465,22.28,23.704,24.134,23.007,20.955,21.586,21.271,20.583,19.126,18.753,19.669,19.412,18.786,16.665,18.053,17.741,17.706,16.715,17.41,17.468,16.96,17.006,13.979,17.327,16.638,16.73,15.395,16.385,16.074,15.479,15.903,15.208,16.923,16.081,16.602,14.725,17.02,16.847,16.19,16.367,16.024,17.584,16.954,17.609,15.925,19.541,19.083,19.024,18.12,16.206,17.927,16.798,16.441,12.891,16.275,16.301,15.341,14.599,14.92,15.693,15.592,14.435,12.043,14.99,14.896,14.496,13.379,16.577,18.29,18.46,17.123,17.565,19.031,19.891,19.448,17.993,19.278,20.229,20.994,19.75,18.266,19.045,19.632,18.654,16.067,17.563,18.571,19.159,17.009,16.821,17.252,18.569,18.154,14.574,15.42,15.124,15.926,13.889,10.018,11.319,13.399,10.972,11.45,11.187,12.699,12.183,10.955,11.037,10.687,13.129,11.105,10.281,10.266,11.646,11.888,10.174,10.639
13.918,17.635,18.668,17.455,17.76,19.301,17.111,18.558,20.235,17.676,19.137,20.684,18.111,20.584,21.68,19.267,22.275,23.237,20.678,23.524,24.445,21.587,24.161,25.017,22.348,21.832,22.677,19.109,21.978,22.643,19.083,22.097,22.502,18.245,22.999,23.22,14.529,23.627,23.63,19.73,20.828,21.221,17.549,20.361,20.474,16.28,20.192,20.223,16.991,20.287,20.073,16.785,19.843,19.708,17.311,20.222,19.994,18.369,21.216,20.687,18.439,20.87,19.858,13.92,18.879,18.502,12.652,17.783,17.247,12.089,17.113,16.2,13.188,16.632,15.929,13.926,16.402,15.94,14.079,16.265,15.655,13.675,16.231,15.127,13.108,16.244,14.756,13.722,16.301,15.057,14.365,16.272,15.27,14.597,16.283,15.255,14.601,16.57,15.081,15.213,17.15,15.106,16.128,17.82,15.878,16.751,18.351,16.839,17.199,19.08,17.831,18.071,19.629,17.863,16.777,18.153,15.904,15.82,16.892,14.734,13.776,15.183,12.414,14.707,15.87,13.634,14.588,15.793,12.569,14.397,15.139,11.469,14.493,15.009,12.72,14.36,14.778,11.968,13.735,13.723,11.464,12.043,11.89,9.265,9.692,10.827,9.635,11.594,11.645,12.36
11.595,15.071,16.86,15.15,16.149,17.976,16.382,14.998,16.678,15.104,15.872,17.587,16.084,16.211,18.054,16.745,17.094,19.321,18.25,17.816,20.228,19.16,17.277,19.755,18.616,17.362,19.582,18.59,14.448,18.914,18.557,15.633,19.58,20.32,19.099,17.216,17.597,14.293,15.238,14.568,10.577,14.435,13.447,10.804,14.5,13.125,10.993,13.915,12.675,10.814,12.388,12.25,9.485,12.283,12.628,9.02,12.243,11.23,7.835,13.276,11.687,9.811,12.573,11.446,9.252,13.105,12.883,9.344,11.412,11.524,9.829,11.415,11.296,8.533,8.099,10.619,7.27,5.894,9.983,9.709,10.747,11.148,9.954,11.714,9.777,12.138,12.53,10.908,3.9,12.069,11.454,12.697,14.785,13.886,12.997,14.687,13.44,10.774,14.723,13.996,12.197,14.379,13.475,10.833,14.64,14.537,13.005,15.16,14.425,10.334,12.33,11.913,9.64,12.156,12.399,9.526,11.486,10.629,9.454,8.714,9.697,8.388,9.083,9.158,7.783,9.048,5.99,6.875,6.805,7.613,6.734,8.81,8.76,8.896,9.644,9.731,9.133,10.186,10.206,7.968,9.552,10.619,9.77,10.281,8.884,9.684,6.725,9.521,5.962,7.479
13.709,14.118,18.479,18.939,16.15,17.418,20.646,19.961,16.461,19.374,20.889,19.119,17.617,21.864,22.19,19.41,22.017,24.449,23.537,20.598,22.569,23.754,21.873,19.664,22.702,22.881,20.191,19.48,22.217,21.381,19.414,20.55,21.715,19.996,18.877,21.597,21.696,20.328,20.875,22.448,21.16,20.611,21.733,22.175,20.27,18.53,21.107,21.03,19.65,18.244,20.628,19.763,19.11,20.449,20.68,19.697,19.734,19.846,18.696,17.271,17.279,17.85,16.345,15.994,16.109,16.62,15.378,14.864,15.477,15.227,14.647,14.174,14.96,14.093,13.833,13.446,13.945,13.402,13.218,13.84,13.128,13.334,11.811,13.765,12.889,13.701,12.777,13.334,12.976,13.232,13.65,13.122,13.374,12.153,13.364,12.918,13.433,12.457,13.046,13.1,11.783,12.817,12.847,13.557,13.163,12.746,12.075,13.52,13.122,12.329,12.265,12.858,11.902,9.935,11.038,9.353,11.289,9.257,10.314,5.999,10.576,6.682,9.664,9.139,9.263,8.811,9.186,9.053,9.154,6.755,9.243,8.87,9.06,9.348,9.612,8.846,10.956,11.657,9.787,11.82,13.086,12.964,11.666,11.371,10.118,9.671,8.28,11.23,9.815,9.33
8.107,12.75,17.529,17.585,14.338,16.209,18.437,17.297,12.849,18.341,19.075,16.516,15.759,19.137,18.744,15.398,18.554,20.164,18.692,17.411,20.982,21.236,18.381,18.494,20.907,19.969,17.04,19.924,20.439,17.975,17.706,20.284,20.002,17.762,18.572,20.584,20.245,18.583,18.217,18.442,16.302,13.715,15.873,15.1,11.865,16.032,16.147,14.111,12.221,14.89,14.103,10.799,13.289,14.475,12.856,11.286,13.748,13.43,11.227,10.477,13.14,12.418,10.741,12.967,13.324,11.671,11.806,13.267,12.84,11.135,13.013,13.913,12.807,11.444,13.721,13.585,12.154,13.443,14.331,13.707,13.311,15.264,14.942,14.055,15.962,16.048,14.222,15.224,15.379,14.657,13.346,13.62,14.928,13.944,14.157,14.396,14.416,13.828,13.593,15.08,14.709,14.884,15.869,16.254,15.243,16.188,15.732,15.044,13.734,13.364,14.099,13.285,13.056,12.608,12.366,11.647,11.657,11.918,11.618,11.525,11.03,10.304,10.519,10.813,10.939,8.761,9.506,9.396,9.892,8.871,9.298,8.789,8.787,7.958,9.073,8.07,7.218,7.033,7.75,7.036,7.51,5.456,3.209,8.317,6.941,7.452,6.94,7.761,5.721,7.835
13.354,14.426,16.224,16.702,13.225,17.596,19.027,16.172,15.725,18.963,17.584,14.766,19.549,19.821,17.44,19.847,21.586,19.938,20.07,23.435,23.181,19.993,21.905,22.989,21.163,19.85,22.315,21.296,19.138,22.609,23.393,21.321,19.909,22.5,22.045,18.577,19.739,19.41,16.713,17.608,18.151,17.02,15.954,17.202,17.231,13.773,16.341,17.341,15.821,15.664,17.039,16.64,13.857,16.355,17.142,13.627,16.036,17.678,16.19,16.639,18.563,18.326,16.675,18.921,18.163,16.988,16.056,16.663,16.377,12.528,15.436,15.726,13.172,13.63,14.642,13.943,12.966,14.059,14.339,10.795,12.511,14.402,12.083,11.965,14.276,12.888,11.785,13.976,14.048,12.634,13.23,14.654,13.546,11.904,15.052,14.725,11.818,16.167,16.582,16.092,16.372,16.534,15.486,13.898,14.779,14.665,13.438,12.403,14.03,12.804,10.285,13.451,12.645,12.153,14.862,14.725,15.006,13.35,15.158,15.062,14.327,14.509,14.58,13.855,9.711,13.594,11.737,11.079,12.383,11.527,11.747,10.073,11.584,10.579,9.489,11.515,8.911,10.661,10.894,9.945,11.089,10.892,9.955,11.341,5.222,11.298,9.329,10.6,11.378,9.886
15.623,16.077,18.404,20.409,20.198,14.852,17.749,22.122,22.273,19.408,15.392,21.647,22.857,20.535,19.365,23.424,26.042,25.329,21.094,19.569,23.311,23.797,21.542,18.182,21.724,23.043,21.286,17.354,20.109,21.673,20.869,18.38,18.946,20.915,21.3,19.1,18.981,22.013,22.606,21.089,20.661,23.324,23.544,21.681,20.448,20.134,20.07,19.709,18.758,18.109,19.517,19.212,18.452,14.808,18.513,19.134,18.221,16.861,17.807,19.248,18.826,18.041,17.819,19.634,19.49,18.812,16.607,18.523,18.428,17.532,15.21,17.037,17.116,16.123,15.184,15.651,15.981,15.563,15.388,15.45,16.461,15.753,14.323,16.133,16.773,17.062,16.711,16.126,15.603,16.621,15.959,16.306,13.061,16.697,15.927,16.946,15.226,17.257,17.231,17.477,18.054,17.335,18.494,17.205,18.268,16.394,17.638,16.035,17.289,15.3,17.53,17.493,18.68,18.578,17.85,17.808,16.829,17.936,15.386,17.026,15.595,15.978,13.439,13.556,14.116,14.387,14.46,13.66,14.377,13.451,14.905,13.737,11.891,12.592,12.67,13.437,13.981,12.717,14.261,15.125,14.287,11.258,14.509,14.499,15.676,15.742,15.183,15.527,14.315,12.233
12.43,12.212,15.565,18.049,17.348,11.537,15.408,19.8,19.956,16.462,13.101,19.031,20.301,18.164,14.558,19.652,21.998,20.87,13.978,19.056,23.556,23.796,20.298,16.104,23.162,24.246,21.941,17.472,22.032,24.212,22.924,18.753,18.829,19.157,19.892,19.539,16.031,20.619,20.952,18.299,11.387,17.052,19.036,16.961,14.293,14.138,17.454,15.236,13.75,10.518,16.738,15.615,13.689,13.323,14.82,14.611,13.227,13.314,15.316,15.838,14.205,12.461,12.609,13.072,14.149,11.695,12.644,15.162,14.992,13.121,12.688,14.309,15.274,13.599,12.622,14.948,15.737,14.52,10.944,12.442,15.109,14.736,9.997,11.762,8.293,11.917,8.965,12.701,14.356,14.992,12.888,13.79,15.057,15.801,13.701,13.221,15.219,16.394,15.591,14.004,14.807,15.971,15.363,12.629,14.56,15.561,15.747,14.78,15.851,16.776,18.05,16.774,16.478,16.312,16.237,14.914,13.385,15.615,17.097,16.785,14.392,15.673,16.233,16.141,11.944,15.502,16.866,17.391,15.111,15.674,16.704,16.537,14.686,11.239,9.133,14.554,16.183,15.296,9.363,14.477,15.472,12.252,11.066,10.482,10.695,13.677,12.835,10.503,12.777,13.111
8.636,14.444,17.258,16.289,15.413,19.001,19.007,15.857,19.08,19.929,17.549,17.164,18.886,16.768,17.484,20.058,19.271,17.012,21.064,21.305,18.549,21.315,22.384,20.33,20.61,22.411,21.085,18.506,21.723,21.107,18.624,22.358,22.585,20.096,20.913,22.507,21.064,18.448,20.193,18.435,16.179,18.637,17.751,14.712,15.867,16.207,14.272,15.281,15.994,13.355,13.934,15.649,14.304,13.104,14.94,14.283,12.834,14.5,14.558,12.077,13.678,14.484,13.022,12.992,14.745,13.764,12.556,14.997,14.414,12.784,14.814,15.172,13.846,14.083,15.039,13.699,12.664,14.745,12.945,12.158,14.686,14.728,13.378,15.103,15.452,13.633,13.8,14.562,13.087,12.066,13.908,12.822,12.179,13.661,12.953,11.989,12.868,12.988,12.414,12.512,13.405,12.904,11.651,13.588,13.171,12.463,13.338,13.214,12.428,12.834,13.192,12.672,11.539,11.953,11.35,10.952,11.948,11.741,12.381,12.872,12.69,12.522,13.199,13.354,13.492,13.669,14.482,14.329,13.63,15.451,15.468,14.66,15.78,15.933,15.36,13.719,14.059,13.23,13.56,14.331,14.029,14.915,15.343,14.349,14.372,14.322,15.348,14.11,15.038,15.648
13.045,14.844,17.446,18.248,13.419,17.704,20.025,19.31,14.466,19.666,20.728,18.831,17.374,21.784,21.581,18.332,22.187,24.743,23.827,19.564,23.364,24.481,22.25,18.478,22.004,22.069,18.229,20.965,21.909,20.197,19.658,22.696,22.73,18.822,22.212,23.605,22.426,18.877,20.197,21.245,18.135,15.887,19.281,19.489,15.189,16.842,18.862,17.936,12.728,17.624,18.184,15.994,9.772,17.728,17.216,14.129,15.336,17.776,15.85,15.331,17.827,18.038,15.784,17.668,18.759,17.607,15.325,15.233,17.776,13.998,16.763,18.207,17.809,14.006,14.26,15.918,15.569,13.38,11.52,14.038,13.741,12.867,13.392,13.368,13.799,13.433,15.612,14.386,14.371,16.765,17.653,15.026,15.848,18.544,18.059,14.331,15.711,17.286,15.444,14.668,16.114,17.023,13.701,12.285,15.678,15.311,12.388,16.835,17.653,16.083,15.569,17.961,18.561,16.284,16.522,18.384,17.481,14.975,16.5,16.772,14.422,12.812,15.981,15.602,13.191,14.262,15.751,14.29,12.222,14.789,14.93,13.165,13.233,15.318,13.967,10.527,13.573,15.489,12.73,12.653,15.148,15.624,12.472,14.479,16.398,15.71,11.489,16.66,17.679,16.117
13.205,16.484,18.699,18.101,16.329,20.193,20.08,15.769,19.829,20.381,17.399,20.306,21.782,19.608,20.943,23.424,22.436,20.46,23.131,23.076,18.35,21.361,22.058,18.73,19.747,20.663,18.426,19.217,20.73,19.839,17.596,20.004,19.823,14.548,19.52,19.76,17.146,20.113,21.042,18.647,20.228,21.394,19.52,18.269,20.553,20.158,15.262,19.136,19.324,16.143,18.117,18.877,16.826,17.281,19.152,17.987,15.929,18.846,17.835,17.148,19.861,19.049,17.911,19.463,19.36,16.527,16.484,17.067,15.609,14.622,16.305,15.553,11.775,15.326,14.934,10.576,14.175,15.104,12.248,12.247,14.695,12.788,11.901,14.021,13.683,11.851,13.73,14.715,10.064,13.707,14.353,10.29,14.319,14.522,12.081,14.425,14.902,14.806,13.904,14.531,15.027,13.075,13.492,15.431,14.539,13.475,13.962,14.786,12.795,14.324,15.371,8.763,13.128,13.575,10.32,11.127,11.145,11.544,9.834,12.174,10.024,10.227,12.327,6.525,11.228,12.479,13.007,11.45,11.274,13.201,11.418,9.713,11.908,8.593,11.243,11.446,12.492,11.325,11.135,11.458,11.603,13.003,13.225,9.615,14.669,15.1,13.87,15.227,15.312,14.261
11.663,14.115,18.367,18.314,14.703,18.668,20.411,18.751,15.933,20.029,20.148,16.36,19.259,20.899,19.088,18.684,23.343,23.755,20.512,21.731,24.07,23.046,18.665,21.209,21.818,18.61,16.231,17.329,17.079,16.929,20.343,20.453,16.496,19.787,21.501,20.203,20.317,22.808,22.228,19.542,21.61,22.094,20.118,16.096,17.94,18.801,15.588,17.09,18.959,18.037,13.991,17.848,18.111,15.877,15.768,17.818,16.739,14.787,17.532,17.914,15.422,16.416,18.245,17.394,16.781,19.559,19.601,16.715,15.879,17.395,16.066,13.975,16.291,16.634,14.017,14.415,15.532,14.375,11.855,14.528,15.075,13.401,13.711,15.277,13.527,11.566,13.856,14.792,13.01,14.162,15.935,15.338,13.825,15.296,15.63,12.971,14.99,16.415,16.152,14.044,14.653,16.005,15.32,14.291,16.424,16.391,14.195,16.672,17.373,15.73,10.732,15.657,15.211,12.53,13.995,15.071,13.046,9.114,13.443,13.159,9.878,9.956,10.481,8.504,7.349,11.431,11.473,9.296,8.603,8.995,7.519,6.21,9.476,8.925,7.642,3.021,8.567,6.35,6.361,7.751,3.577,6.294,5.726,7.469,5.755,7.096,7.408,7.613,6.121,10.135
11.491,14.717,18.185,17.29,14.34,19.367,19.624,16.27,18.32,19.575,17.656,18.397,20.696,19.799,17.673,21.937,22.353,19.08,22.496,23.928,22.02,20.672,22.283,21.093,17.117,21.377,21.617,17.345,22.121,23.288,21.33,20.261,22.47,22.17,18.327,20.424,19.681,16.54,18.313,18.459,15.201,16.005,17.082,15.161,14.946,16.752,15.88,12.448,14.936,15.891,10.897,14.867,16.207,12.83,12.96,15.277,13.732,12.805,15.347,15.058,11.542,14.621,15.351,11.856,14.278,15.94,13.803,14.458,16.805,16.47,15.733,17.212,18.148,15.861,16.095,16.78,14.307,14.04,15.196,14.413,13.117,14.802,14.943,9.897,13.403,14.488,11.288,13.206,14.662,13.359,12.273,14.118,13.793,12.031,13.8,14.362,10.087,13.707,15.398,14.017,14.138,15.981,16.354,13.432,15.384,15.465,11.769,12.431,13.812,12.12,12.076,13.34,12.934,10.671,11.952,12.769,10.374,11.709,13.141,11.026,9.401,12.05,10.752,10.887,12.017,13.077,10.949,10.235,11.46,7.848,9.972,11.669,11.39,11.131,11.204,9.887,8.787,9.335,9.743,10.388,10.113,10.689,9.41,9.795,11.265,9.699,9.826,11.709,10.245,11.22
11.777,9.614,17.283,18.596,16.679,12.506,18.81,19.87,17.483,14.376,19.159,19.997,17.354,17.013,21.36,21.869,18.814,18.927,22.543,22.794,19.778,17.744,19.442,19.424,17.13,17.041,20.303,20.113,17.474,16.742,20.095,19.762,17.33,17.95,20.548,19.962,18.703,19.636,21.011,19.372,18.947,19.533,19.491,17.914,13.712,15.527,17.735,16.254,15.477,16.341,17.346,16.158,14.981,15.313,16.46,15.189,15.14,16.607,17.378,16.039,15.354,16.692,15.849,15.964,17.327,17.173,16.211,12.903,13.466,13.28,13.228,11.214,13.428,14.131,13.715,11.217,12.199,12.117,12.048,10.114,11.924,12.706,12.057,10.128,12.136,12.417,11.562,11.565,11.911,12.194,11.488,10.801,12.061,12.313,10.936,12.543,12.402,12.689,11.404,13.001,13.274,13.471,11.726,14.167,13.978,14.237,11.56,14.874,14.587,14.496,12.432,14.61,14.259,13.972,13.331,15.022,14.388,14.165,12.37,14.658,13.762,13.391,12.079,13.747,12.637,13.197,11.298,12.646,10.861,10.149,11.676,10.776,10.98,11.426,11.356,10.657,9.624,9.87,11.11,10.681,10.8,9.461,10.876,10.296,9.883,9.42,11.335,10.662,10.994,7.665
12.245,14.679,18.296,18.164,13.914,19.099,20.503,18.622,16.908,20.273,20.116,15.64,20.072,21.673,19.753,19.394,23.014,22.922,18.866,21.021,22.235,20.149,18.111,21.211,20.558,16.83,17.702,19.341,17.891,17.044,19.668,19.151,13.72,18.531,19.722,17.456,17.362,20.36,19.828,13.505,20.787,21.46,19.143,16.585,19.541,18.826,15.204,18.584,18.809,15.556,15.777,17.534,17.045,14.234,16.422,17.607,14.407,15.504,17.58,16.575,13.839,17.564,17.945,14.851,17.512,18.809,16.592,15.497,17.959,17.714,14.7,13.751,16.579,14.939,11.544,14.568,14.905,13.418,12.937,14.917,13.988,11.088,13.218,14.066,10.13,11.951,14.094,12.916,10.497,13.378,13.569,11.357,12.287,13.351,12.873,10.336,13.545,13.889,11.799,11.72,14.09,11.813,11.358,14.212,14.472,12.076,13.958,15.212,13.165,12.561,14.852,15.262,13.056,14.379,15.391,13.972,13.626,13.62,14.652,13.203,14.767,14.995,14.187,13.743,11.956,11.622,13.273,13.732,11.608,11.287,13.073,12.396,11.281,10.173,10.691,8.12,11.161,10.952,10.52,7.642,11.163,10.382,10.847,8.548,9.242,9.631,10.964,11.838,12.416,10.476
12.329,9.677,17.83,18.444,16.001,15.763,19.921,19.878,15.772,17.84,20.564,19.701,13.896,20.081,21.75,19.963,18.103,22.548,23.222,20.018,19.583,22.94,22.797,18.859,20.01,22.661,21.782,14.634,21.595,22.941,20.424,18.948,21.622,21.786,18.444,14.395,18.338,18.253,13.326,13.972,16.492,15.423,13.073,15.079,16.605,14.804,10.695,15.927,16.819,13.684,12.739,13.557,13.38,10.84,13.595,15.778,15.11,10.787,14.048,15.735,13.436,12.328,14.697,15.518,13.294,13.87,17.762,17.959,14.471,14.637,15.86,15.372,13.67,14.748,15.853,14.492,10.822,13.471,14.199,9.403,11.222,12.331,12.733,10.646,11.107,13.017,11.659,6.284,9.456,11.908,10.652,10.249,11.514,11.717,10.406,9.256,11.911,11.252,8.744,10.176,11.204,10.501,8.789,10.675,11.925,9.695,8.862,11.26,11.745,9.114,10.79,12.273,12.064,9.507,10.463,13.598,11.603,11.947,13.093,14.746,14.122,12.006,15.414,15.412,14.209,13.658,13.118,13.775,13.398,13.01,13.182,12.566,10.769,10.171,10.389,9.211,9.119,4.523,6.373,7.159,7.766,7.815,6.941,8.252,7.724,9.846,7.815,10.054,9.229,7.415
12.673,15.971,15.766,15.917,17.113,14.985,16.251,14.198,17.105,17.797,16.476,18.826,15.862,20.462,20.49,21.355,22.159,20.065,19.64,17.811,20.561,21.147,19.433,20.962,19.746,20.014,19.625,15.819,16.627,13.64,17.202,15.937,14.63,14.947,12.476,14.54,12.211,11.338,13.733,10.706,11.557,12.352,12.9,12.053,11.146,12.721,10.102,12.098,11.678,11.121,11.01,10.483,11.298,11.317,11.584,8.532,8.736,12.353,9.467,10.512,11.839,11.261,9.647,11.568,12.74,10.525,12.595,12.691,13.31,14.912,13.818,15.199,15.174,14.634,14.517,12.03,13.537,12.553,13.432,13.295,12.082,13.389,12.311,13.838,13.52,14.398,14.476,12.527,12.605,10.604,11.851,11.743,9.341,10.424,9.194,11.087,9.361,8.398,9.874,8.563,8.044,9.139,9.248,5.63,8.683,9.386,5.373,8.852,8.107,7.291,7.882,9.477,7.234,6.576,9.985,7.15,8.493,10.921,10.02,10.954,11.21,11.829,12.219,11.588,12.507,11.763,12.246,12.473,11.959,12.857,11.764,12.917,12.65,12.294,13.096,11.239,12.004,11.783,11.291,11.855,10.775,11.395,10.879,11.267,11.004,11.005,11.598,10.817,11.696,10.983
12.856,12.301,15.946,16.136,14.297,15.274,18.816,18.288,14.509,18.574,20.192,18.803,16.372,21.547,22.21,19.021,20.017,23.485,23.308,19.34,20.426,22.446,21.319,18.967,18.953,20.942,18.023,17.625,18.955,19.106,16.82,14.892,17.848,16.485,14.296,14.618,15.501,12.535,12.15,14.998,14.879,13.285,10.646,14.607,12.732,11.951,12.78,12.907,11.845,11.764,12.97,12.314,12.054,10.929,13.208,11.155,11.47,11.603,10.524,11.207,11.523,11.972,10.879,11.459,10.599,12.552,10.438,10.69,11.358,11.96,10.828,11.059,12.066,11.331,11.531,9.583,12.8,11.141,10.378,11.703,12.884,11.641,11.594,13.438,14.238,11.376,12.368,15.728,15.532,12.414,10.766,13.605,12.495,6.529,11.464,13.236,9.49,11.441,15.601,15.702,9.072,11.76,14.875,14.363,12.518,14.007,15.59,13.849,12.967,16.163,16.604,14.636,13.698,17.186,16.528,13.573,15.399,15.945,14.703,14.436,14.805,15.203,14.051,13.366,15.462,15.431,11.85,13.836,14.292,13.419,12.449,13.077,12.017,10.031,12.227,11.511,12.157,8.502,10.514,11.802,10.996,6.692,10.453,10.339,7.804,10.649,7.878,10.91,9.394,9.916
12.835,16.506,17.457,12.401,18.208,17.976,15.066,17.416,16.416,17.893,18.836,16.465,18.45,18.532,16.735,20.211,19.419,19.493,21.495,20.1,20.959,21.849,19.471,19.537,19.383,18.805,21.199,19.977,18.327,19.692,18.057,19.89,20.021,17.13,20.455,20.084,18.55,20.117,18.677,16.533,17.483,14.241,16.085,16.334,14.369,15.953,15.129,14.264,15.275,12.687,14.654,14.721,12.212,13.82,13.71,12.942,13.519,13.062,13.566,12.976,11.039,13.944,12.61,11.511,14.134,11.305,13.789,14.833,11.77,16.061,15.72,11.797,14.698,13.735,13.708,14.602,12.876,12.581,12.541,10.305,13.143,11.121,10.226,12.563,9.66,10.902,12.127,9.944,10.56,11.132,8.046,11.551,10.061,10.748,11.577,9.526,10.37,12.052,10.453,11.628,11.841,11.276,12.829,10.99,11.816,12.312,11.331,12.697,12.993,11.768,12.543,12.456,11.414,12.522,9.427,9.631,10.962,10.558,8.021,9.86,12.412,11.583,12.713,11.5,9.916,13.394,14.024,12.58,12.778,10.294,12.786,12.383,10.975,8.583,11.186,10.384,10.816,6.49,9.198,10.165,9.328,9.85,8.423,9.359,8.787,10.683,7.748,6.953,10.183,4.834
10.983,15.162,17.641,16.857,15.377,18.785,18.882,13.125,18.888,19.809,16.796,19.114,20.612,18.882,20.669,23.437,22.83,20.3,23.47,23.431,19.529,19.94,19.93,16.482,20.082,21.182,18.191,19.202,21.255,19.835,18.105,22.445,23.1,21.079,20.203,20.786,18.43,18.354,19.084,16.511,16.567,17.817,15.87,15.089,16.898,15.924,14.392,16.243,16.029,13.096,15.047,15.401,13.249,14.902,15.646,13.768,14.138,15.41,14.276,13.324,15.371,14.828,13.841,15.836,15.87,13.609,16.028,16.758,15.701,17.068,18.321,16.171,15.955,18.121,17.41,14.054,16.172,16.035,13.662,15.327,15.761,14.071,14.177,15.379,14.178,13.725,15.208,14.395,13.715,15.423,15.048,13.935,15.472,15.687,14.545,16.024,16.644,14.801,16.101,17.078,15.801,15.311,16.23,15.62,13.207,14.123,14.012,12.4,13.411,14.403,12.476,13.469,13.884,10.649,14.887,16.011,15.343,15.608,13.014,14.217,14.108,14.972,14.593,14.337,13.896,13.25,13.599,13.701,13.603,14.348,14.068,12.491,13.869,12.692,11.136,11.589,10.775,9.771,10.986,12.192,10.109,9.671,10.977,9.422,9.567,9.384,8.124,8.33,7.067,9.757
10.386,16.188,17.134,15.573,17.903,18.355,16.154,18.133,17.864,17.242,19.492,18.752,18.189,20.148,18.658,20.436,21.938,19.938,20.94,21.651,19.472,21.162,21.217,18.731,21.018,20.333,18.947,21.107,20.517,18.87,21.5,20.907,18.809,18.412,16.199,16.49,17.221,14.44,15.403,15.064,15.064,16.094,15.4,12.311,15.537,13.734,13.998,14.266,11.751,13.544,14.039,12.899,13.221,13.694,12.08,14.206,12.734,12.42,13.369,12.859,12.773,13.945,12.207,13.113,13.98,13.228,15.05,14.373,13.849,16.16,15.412,15.658,16.355,15.066,13.252,14.668,12.851,13.278,13.481,11.912,12.617,12.66,11.867,12.286,12.467,10.487,12.824,10.382,11.012,11.44,10.464,11.5,12.349,10.966,11.731,12.432,11.196,13.273,12.259,10.885,13.281,13.104,11.658,13.933,13.751,13.151,13.984,13.063,13.224,13.361,11.469,11.95,11.18,11.549,11.834,11.457,9.438,7.794,9.884,5.955,9.786,6.635,8.555,6.861,10.127,7.201,7.939,9.367,9.456,8.212,8.371,9.799,6.167,6.911,10.766,9.704,6.195,9.878,9.949,12.873,13.122,11.369,10.54,7.578,11.81,11.462,10.423,9.157,10.172,9.485
